image,algorithm,noise_type,noise_level,psnr,ssim,time,iterations,final_cost,image_path
img_001_SRF_2_HR.png,BM3D,gaussian,0.1,25.76344344156963,0.7321543097496033,3.24860130000161,0,,data/Set14\img_001_SRF_2_HR.png
img_001_SRF_2_LR.png,BM3D,gaussian,0.1,27.388898449167275,0.7687332034111023,3.3413239999990765,0,,data/Set14\img_001_SRF_2_LR.png
img_002_SRF_2_HR.png,BM3D,gaussian,0.1,29.351862332058598,0.8751402497291565,3.370391299999028,0,,data/Set14\img_002_SRF_2_HR.png
img_002_SRF_2_LR.png,BM3D,gaussian,0.1,30.001125479275224,0.8879879117012024,3.5284535999999207,0,,data/Set14\img_002_SRF_2_LR.png
img_003_SRF_2_HR.png,BM3D,gaussian,0.1,6.185936741880081,0.0015681838849559426,3.4324082999992243,0,,data/Set14\img_003_SRF_2_HR.png
