image,algorithm,noise_type,noise_level,psnr,ssim,time,iterations,final_cost,image_path
img_001_SRF_2_HR.png,ISTA,gaussian,0.1,15.570406555642117,0.6072344779968262,0.03475289999914821,8,190.11534068740139,data/Set14\img_001_SRF_2_HR.png
img_001_SRF_2_LR.png,ISTA,gaussian,0.1,15.682058319635415,0.6003226041793823,0.03633540000009816,8,170.470591523325,data/Set14\img_001_SRF_2_LR.png
img_002_SRF_2_HR.png,ISTA,gaussian,0.1,19.48137513616241,0.7027115225791931,0.03450639999937266,8,180.6857522422789,data/Set14\img_002_SRF_2_HR.png
img_002_SRF_2_LR.png,ISTA,gaussian,0.1,19.53604664992931,0.6973296999931335,0.03803400000106194,8,174.27801216430683,data/Set14\img_002_SRF_2_LR.png
img_003_SRF_2_HR.png,ISTA,gaussian,0.1,26.125146065290057,0.7935380935668945,0.035775300000750576,8,204.06869227980832,data/Set14\img_003_SRF_2_HR.png
